id_nip;operadora;id_cmpt;id_comp;sg_uf;cd_munic;tema;subtema;modal;cd_porte;contr;classi;nat_nip
1;343889;202201;202209;AL;270020;01;17;04;G;01;06;01
2;343889;202201;202209;MG;317020;01;09;04;G;02;06;01
3;343889;202201;202209;MG;311860;02;09;04;G;02;06;02
4;343889;202201;202209;MG;314070;01;09;04;G;05;06;01
5;343889;202201;202209;MG;310620;01;21;04;G;02;06;01
6;343889;202201;202209;MG;315780;01;24;04;G;02;06;01
7;343889;202201;202209;MG;310620;02;02;04;G;05;05;02
8;343889;202201;202209;MG;315180;02;09;04;G;02;06;02
9;343889;202201;202209;MG;310620;01;17;04;G;01;04;01
10;343889;202201;202209;MG;310620;02;14;04;G;05;06;02
11;343889;202201;202209;ES;320520;01;22;04;G;01;06;01
12;343889;202201;202209;MG;314590;01;24;04;G;01;06;01
13;343889;202201;202209;MG;313670;01;09;04;G;02;06;01
14;343889;202201;202209;MG;310620;01;21;04;G;01;06;01
15;343889;202201;202209;MG;310620;02;25;04;G;01;06;02
16;343889;202201;202209;MG;310620;01;17;04;G;01;06;01
17;343889;202201;202209;ES;320500;01;09;04;G;01;06;01
18;343889;202201;202209;RJ;330170;01;24;04;G;01;06;01
19;343889;202201;202209;MG;316720;01;09;04;G;02;01;01
20;343889;202201;202209;MG;310620;01;21;04;G;01;06;01
21;343889;202201;202209;MG;310670;01;09;04;G;01;06;01
22;343889;202201;202209;MG;310620;01;21;04;G;01;06;01
23;343889;202201;202209;AC;120001;01;09;04;G;01;06;01
24;343889;202201;202209;MG;310620;02;25;04;G;05;03;02
25;343889;202201;202209;MG;310620;01;09;04;G;01;06;01
26;343889;202201;202209;MG;310620;02;16;04;G;05;06;02
27;343889;202201;202209;MG;315780;01;17;04;G;01;06;01
28;343889;202201;202209;MG;314800;01;22;04;G;02;06;01
29;343889;202201;202209;MG;310620;01;17;04;G;01;06;01
30;343889;202201;202209;MG;310620;01;09;04;G;02;06;01
31;343889;202201;202209;MG;310620;02;16;04;G;01;01;02
32;343889;202201;202209;MG;310620;01;09;04;G;01;06;01
33;343889;202201;202209;MG;310620;01;17;04;G;01;06;01
34;343889;202201;202209;MG;310620;01;09;04;G;01;06;01
35;343889;202201;202209;MG;310620;01;17;04;G;05;06;01
36;343889;202201;202209;MG;310620;01;09;04;G;02;06;01
37;343889;202201;202209;MG;311860;02;09;04;G;05;06;02
38;343889;202201;202209;DF;530010;01;09;04;G;01;06;01
39;343889;202201;202209;MA;211130;01;17;04;G;01;06;01
40;343889;202201;202209;MG;310620;01;17;04;G;01;06;01
41;343889;202201;202209;MG;310620;01;01;04;G;05;06;01
42;343889;202201;202209;MG;310620;02;14;04;G;01;04;02
43;343889;202201;202209;MG;310620;01;17;04;G;01;06;01
44;343889;202201;202209;MG;310620;01;17;04;G;05;06;01
45;343889;202201;202209;MG;311860;01;01;04;G;01;06;01
46;343889;202201;202209;MG;315780;01;01;04;G;01;06;01
47;343889;202201;202209;MG;310670;01;17;04;G;01;06;01
48;343889;202201;202209;MG;312090;01;17;04;G;02;04;01
49;343889;202201;202209;MG;310670;03;13;04;G;05;06;02
50;343889;202201;202209;ES;320520;01;09;04;G;02;06;01
51;343889;202201;202209;MG;315780;02;09;04;G;05;06;02
52;343889;202201;202209;MG;316292;01;21;04;G;01;06;01
53;343889;202201;202209;MG;310620;01;09;04;G;02;05;01
54;343889;202201;202209;MG;310620;01;17;04;G;01;06;01
55;343889;202201;202209;MG;310620;03;13;04;G;05;06;02
56;343889;202201;202209;MG;310620;01;21;04;G;01;06;01
57;343889;202201;202209;MG;311860;01;17;04;G;02;04;01
58;343889;202201;202209;MG;311860;02;09;04;G;02;06;02
59;343889;202201;202209;MG;311940;01;09;04;G;05;06;01
60;343889;202201;202209;MG;310620;01;24;04;G;02;06;01
61;343889;202201;202209;MG;310620;01;24;04;G;01;06;01
62;343889;202201;202209;MG;314590;01;22;04;G;01;03;01
63;343889;202201;202209;MG;311860;02;16;04;G;05;06;02
64;343889;202201;202209;MG;310620;01;21;04;G;01;06;01
65;343889;202201;202209;MG;311860;01;09;04;G;01;06;01
66;343889;202201;202209;MG;313130;01;24;04;G;02;06;01
67;343889;202201;202209;MG;314590;01;24;04;G;01;04;01
68;343889;202201;202209;MG;316720;01;09;04;G;05;06;01
69;343889;202201;202209;MG;310620;01;09;04;G;05;06;01
70;343889;202201;202209;MG;310620;02;25;04;G;05;06;02
71;343889;202201;202209;MG;310620;01;09;04;G;01;06;01
72;343889;202201;202209;MG;310620;01;17;04;G;01;06;01
73;343889;202201;202209;MG;310620;01;21;04;G;01;06;01
74;343889;202201;202209;MG;313670;01;22;04;G;02;06;01
75;343889;202201;202209;MG;315460;01;09;04;G;01;06;01
76;343889;202201;202209;MG;313120;01;09;04;G;01;06;01
77;343889;202201;202209;MG;310620;01;21;04;G;05;06;01
78;343889;202201;202209;MG;310620;01;17;04;G;10;06;01
79;343889;202201;202209;MG;310620;01;22;04;G;01;04;01
80;343889;202201;202209;SP;350650;01;24;04;G;01;06;01
81;343889;202201;202209;MG;310740;01;09;04;G;02;06;01
82;343889;202201;202209;MG;316250;01;17;04;G;02;03;01
83;343889;202201;202209;MG;310620;01;17;04;G;01;06;01
84;343889;202201;202209;MG;310620;02;09;04;G;05;03;02
85;343889;202201;202209;MG;310620;01;09;04;G;02;06;01
86;343889;202201;202209;MG;310670;01;09;04;G;01;06;01
87;343889;202201;202209;MG;310620;01;17;04;G;05;06;01
88;343889;202201;202209;MG;310620;01;21;04;G;01;06;01
89;343889;202201;202209;MG;310620;01;17;04;G;01;06;01
90;343889;202201;202209;MG;310620;01;24;04;G;02;03;01
91;343889;202201;202209;MG;310620;03;20;04;G;05;04;02
92;343889;202201;202209;MG;310620;01;21;04;G;01;04;01
93;343889;202201;202209;MG;314610;01;09;04;G;02;03;01
94;343889;202201;202209;MG;310350;01;21;04;G;05;06;01
95;343889;202201;202209;MG;310620;01;17;04;G;02;03;01
96;343889;202201;202209;MG;310900;01;09;04;G;01;06;01
97;343889;202201;202209;MG;310620;02;09;04;G;01;04;02
98;343889;202201;202209;MG;310620;01;09;04;G;05;06;01
99;343889;202201;202209;MG;315780;01;17;04;G;05;06;01
100;343889;202201;202209;MG;315460;01;09;04;G;01;06;01
101;343889;202201;202209;PA;150140;01;09;04;G;01;06;01
102;343889;202201;202209;MG;310620;01;09;04;G;02;01;01
103;343889;202201;202209;MG;310620;01;17;04;G;02;06;01
104;343889;202201;202209;MG;315180;01;24;04;G;02;04;01
105;343889;202201;202209;MG;310620;01;17;04;G;01;06;01
106;343889;202201;202209;MG;310620;02;14;04;G;01;06;02
107;343889;202201;202209;MG;317020;01;22;04;G;02;03;01
108;343889;202201;202209;AM;130010;03;13;04;G;05;03;02
109;343889;202201;202209;MG;310620;03;13;04;G;05;06;02
110;343889;202201;202209;MG;311860;01;01;04;G;05;04;01
111;343889;202201;202209;MG;311860;01;09;04;G;01;06;01
112;343889;202201;202209;MG;311860;01;17;04;G;05;04;01
113;343889;202201;202209;MG;310620;01;17;04;G;05;01;01
114;343889;202201;202209;DF;530010;01;21;04;G;02;06;01
115;343889;202201;202209;MG;317120;01;09;04;G;01;06;01
116;343889;202201;202209;MG;315780;01;09;04;G;05;06;01
117;343889;202201;202209;MG;311860;01;24;04;G;05;06;01
118;343889;202201;202209;MG;310620;01;17;04;G;01;06;01
119;343889;202201;202209;AP;160020;01;09;04;G;05;06;01
120;343889;202201;202209;MG;316720;01;21;04;G;02;06;01
121;343889;202201;202209;MG;315670;01;17;04;G;05;06;01
122;343889;202201;202209;MG;311860;01;21;04;G;05;03;01
123;343889;202201;202209;MG;310620;01;24;04;G;02;03;01
124;343889;202201;202209;MG;310620;01;09;04;G;01;06;01
125;343889;202201;202209;MG;311860;01;09;04;G;02;06;01
126;343889;202201;202209;MG;316710;02;25;04;G;01;04;02
127;343889;202201;202209;MG;312770;01;24;04;G;02;06;01
128;343889;202201;202209;MG;310620;01;21;04;G;02;06;01
129;343889;202201;202209;MG;310620;01;09;04;G;05;06;01
130;343889;202201;202209;MG;310620;01;21;04;G;02;06;01
131;343889;202201;202209;MG;310620;01;07;04;G;05;06;01
132;343889;202201;202209;MG;310090;01;17;04;G;05;06;01
133;343889;202201;202209;MG;310670;01;24;04;G;01;06;01
134;343889;202201;202209;MG;312770;01;24;04;G;02;06;01
135;343889;202201;202209;MG;310620;01;09;04;G;02;06;01
136;343889;202201;202209;MG;311860;03;13;04;G;05;06;02
137;343889;202201;202209;MG;315780;01;09;04;G;01;06;01
138;343889;202201;202209;MG;310620;01;22;04;G;02;01;01
139;343889;202201;202209;MG;315780;01;09;04;G;05;06;01
140;343889;202201;202209;MG;315780;01;09;04;G;05;06;01
141;343889;202201;202209;MG;311860;01;21;04;G;02;06;01
142;343889;202201;202209;MG;310620;02;25;04;G;05;03;02
143;343889;202201;202209;MG;311615;01;09;04;G;01;06;01
144;343889;202201;202209;MG;315780;01;24;04;G;02;06;01
145;343889;202201;202209;MG;310620;01;09;04;G;02;03;01
146;343889;202201;202209;MG;310620;02;06;04;G;05;04;02
147;343889;202201;202209;MG;316720;01;09;04;G;05;06;01
148;343889;202201;202209;MG;310620;01;24;04;G;01;06;01
149;343889;202201;202209;MG;310620;02;25;04;G;05;06;02
150;343889;202201;202209;MG;310620;01;09;04;G;01;03;01
151;343889;202201;202209;MG;310620;01;21;04;G;02;06;01
152;343889;202201;202209;MG;312230;01;21;04;G;01;03;01
153;343889;202201;202209;MG;310620;01;21;04;G;05;06;01
154;343889;202201;202209;MG;310620;01;09;04;G;01;06;01
155;343889;202201;202209;MG;310620;01;17;04;G;05;06;01
156;343889;202201;202209;MG;310350;01;21;04;G;01;06;01
157;343889;202201;202209;MG;310670;01;09;04;G;01;06;01
158;343889;202201;202209;MG;316860;01;21;04;G;02;06;01
159;343889;202201;202209;MG;310670;01;09;04;G;05;06;01
160;343889;202201;202209;MG;310620;01;24;04;G;05;06;01
161;343889;202201;202209;SP;353650;01;24;04;G;01;06;01
162;343889;202201;202209;MS;500190;01;09;04;G;02;06;01
163;343889;202201;202209;MG;310670;01;07;04;G;01;03;01
164;343889;202201;202209;MG;312770;01;09;04;G;02;06;01
165;343889;202201;202209;MG;310620;01;09;04;G;01;06;01
166;343889;202201;202209;MG;317120;01;09;04;G;01;03;01
167;343889;202201;202209;MG;310620;01;17;04;G;01;06;01
168;343889;202201;202209;MG;310620;01;21;04;G;01;06;01
169;343889;202201;202209;MG;310620;01;09;04;G;01;06;01
170;343889;202201;202209;MG;315180;03;18;04;G;05;06;02
171;343889;202201;202209;MG;317070;01;24;04;G;02;06;01
172;343889;202201;202209;MG;314110;01;22;04;G;01;03;01
173;343889;202201;202209;MG;310620;01;17;04;G;02;06;01
174;343889;202201;202209;MG;310620;01;09;04;G;05;06;01
175;343889;202201;202209;MG;310670;01;17;04;G;01;06;01
176;343889;202201;202209;MG;311860;01;09;04;G;01;03;01
177;343889;202201;202209;MG;310620;01;17;04;G;01;06;01
178;343889;202201;202209;AL;270470;01;09;04;G;01;06;01
179;343889;202201;202209;MG;310620;01;09;04;G;02;06;01
180;343889;202201;202209;MG;310620;01;21;04;G;05;06;01
181;343889;202201;202209;MG;310620;01;24;04;G;01;04;01
182;343889;202201;202209;MG;311430;01;24;04;G;01;06;01
183;343889;202201;202209;MG;310670;01;09;04;G;05;06;01
184;343889;202201;202209;MG;310620;01;24;04;G;01;06;01
185;343889;202201;202209;MG;310620;02;25;04;G;05;03;02
186;343889;202201;202209;SP;354990;01;22;04;G;01;06;01
187;343889;202201;202209;MG;317010;01;21;04;G;02;06;01
188;343889;202201;202209;MG;311860;01;17;04;G;05;06;01
189;343889;202201;202209;BA;291920;01;24;04;G;01;04;01
190;343889;202201;202209;MG;310620;01;22;04;G;02;04;01
191;343889;202201;202209;MG;310620;01;24;04;G;01;06;01
192;343889;202201;202209;AP;160027;01;09;04;G;01;06;01
193;343889;202201;202209;MG;310620;01;21;04;G;05;03;01
194;343889;202201;202209;MG;310620;02;02;04;G;05;06;02
195;343889;202201;202209;MG;310620;01;24;04;G;01;03;01
196;343889;202201;202209;MG;310620;01;09;04;G;01;01;01
197;343889;202201;202209;MG;310620;01;09;04;G;01;06;01
198;343889;202201;202209;MG;310620;01;09;04;G;01;06;01
199;343889;202201;202209;MG;310620;01;09;04;G;01;06;01
200;343889;202201;202209;MG;315180;02;09;04;G;05;03;02
201;343889;202201;202209;SC;420240;01;09;04;G;01;06;01
202;343889;202201;202209;MG;310670;01;07;04;G;01;06;01
203;343889;202201;202209;MG;310620;01;09;04;G;01;06;01
204;343889;202201;202209;MG;310620;02;11;04;G;02;06;02
205;343889;202201;202209;MG;310620;01;22;04;G;05;06;01
206;343889;202201;202209;MG;310620;01;17;04;G;02;06;01
207;343889;202201;202209;MG;310620;02;06;04;G;01;06;02
208;343889;202201;202209;MG;310620;01;09;04;G;01;04;01
209;343889;202201;202209;MG;315460;01;07;04;G;01;06;01
210;343889;202201;202209;MG;312230;01;22;04;G;01;03;01
211;343889;202201;202209;MG;317057;01;21;04;G;02;06;01
212;343889;202201;202209;MG;310540;03;13;04;G;01;06;02
213;343889;202201;202209;MG;310670;02;25;04;G;05;06;02
214;343889;202201;202209;MG;310620;01;24;04;G;05;06;01
215;343889;202201;202209;MG;310620;01;09;04;G;01;06;01
216;343889;202201;202209;MG;313840;01;09;04;G;02;06;01
217;343889;202201;202209;MG;310670;01;09;04;G;01;06;01
218;343889;202201;202209;MG;311940;01;17;04;G;01;03;01
219;343889;202201;202209;MG;311860;03;13;04;G;01;06;02
220;343889;202201;202209;MG;311860;01;17;04;G;05;06;01
221;343889;202201;202209;MG;310620;01;17;04;G;05;06;01
222;343889;202201;202209;MG;310620;01;24;04;G;01;06;01
223;343889;202201;202209;MG;310620;02;16;04;G;10;06;02
224;343889;202201;202209;SP;351880;01;09;04;G;01;06;01
225;343889;202201;202209;MG;312980;01;09;04;G;10;06;01
226;343889;202202;202209;MG;316870;01;24;04;G;02;03;01
227;343889;202202;202209;MG;315210;01;24;04;G;02;06;01
228;343889;202202;202209;MG;310620;01;24;04;G;05;06;01
229;343889;202202;202209;MG;310620;02;06;04;G;05;06;02
230;343889;202202;202209;MG;310620;01;09;04;G;05;06;01
231;343889;202202;202209;MG;310620;02;02;04;G;05;06;02
232;343889;202202;202209;ES;320130;01;09;04;G;01;06;01
233;343889;202202;202209;MG;310620;01;09;04;G;01;06;01
234;343889;202202;202209;MG;310620;02;09;04;G;02;06;02
235;343889;202202;202209;MG;313670;03;13;04;G;01;04;02
236;343889;202202;202209;MG;313010;02;09;04;G;05;06;02
237;343889;202202;202209;ES;320530;01;09;04;G;01;06;01
238;343889;202202;202209;MG;311860;01;09;04;G;01;03;01
239;343889;202202;202209;MG;310620;01;09;04;G;05;03;01
240;343889;202202;202209;MG;310620;02;11;04;G;05;06;02
241;343889;202202;202209;MG;310670;01;09;04;G;05;06;01
242;343889;202202;202209;MG;310670;01;24;04;G;01;06;01
243;343889;202202;202209;MG;310620;02;25;04;G;05;04;02
244;343889;202202;202209;MG;310620;01;17;04;G;05;06;01
245;343889;202202;202209;MS;500270;01;17;04;G;02;06;01
246;343889;202202;202209;MG;310620;02;25;04;G;05;06;02
247;343889;202202;202209;MG;310620;01;21;04;G;01;06;01
248;343889;202202;202209;MG;310620;01;17;04;G;01;06;01
249;343889;202202;202209;MG;315460;01;22;04;G;01;06;01
250;343889;202202;202209;MG;315390;01;09;04;G;05;06;01
251;343889;202202;202209;MG;310160;01;09;04;G;01;06;01
252;343889;202202;202209;MG;312410;01;09;04;G;05;06;01
253;343889;202202;202209;MG;310620;01;24;04;G;05;06;01
254;343889;202202;202209;MG;310620;01;09;04;G;01;04;01
255;343889;202202;202209;MG;310620;02;25;04;G;05;04;02
256;343889;202202;202209;MG;310620;02;02;04;G;10;03;02
257;343889;202202;202209;MG;311130;01;09;04;G;01;06;01
258;343889;202202;202209;MG;313900;01;09;04;G;02;06;01
259;343889;202202;202209;GO;521250;01;24;04;G;01;04;01
260;343889;202202;202209;MG;311860;01;01;04;G;02;04;01
261;343889;202202;202209;MG;312245;01;24;04;G;01;04;01
262;343889;202202;202209;MG;310620;02;05;04;G;01;04;02
263;343889;202202;202209;MG;313760;01;21;04;G;02;06;01
264;343889;202202;202209;MG;310620;01;17;04;G;02;01;01
265;343889;202202;202209;MG;310620;01;09;04;G;05;06;01
266;343889;202202;202209;MG;310620;02;10;04;G;02;06;02
267;343889;202202;202209;MG;311860;01;24;04;G;01;06;01
268;343889;202202;202209;MG;312980;01;01;04;G;01;03;01
269;343889;202202;202209;SP;353860;01;09;04;G;01;06;01
270;343889;202202;202209;MG;310620;01;17;04;G;05;06;01
271;343889;202202;202209;MG;310620;01;09;04;G;02;06;01
272;343889;202202;202209;DF;530010;01;09;04;G;01;03;01
273;343889;202202;202209;MG;310620;02;25;04;G;01;06;02
274;343889;202202;202209;MG;310620;01;22;04;G;01;06;01
275;343889;202202;202209;MG;310620;01;24;04;G;05;06;01
276;343889;202202;202209;MG;310620;01;17;04;G;02;06;01
277;343889;202202;202209;MG;310560;01;09;04;G;02;06;01
278;343889;202202;202209;MG;313190;01;01;04;G;02;06;01
279;343889;202202;202209;MG;315780;01;09;04;G;01;06;01
280;343889;202202;202209;MG;310670;01;24;04;G;01;04;01
281;343889;202202;202209;MG;315460;01;17;04;G;02;06;01
282;343889;202202;202209;MG;314590;01;24;04;G;05;06;01
283;343889;202202;202209;MG;310340;02;25;04;G;02;04;02
284;343889;202202;202209;MG;310670;01;21;04;G;05;06;01
285;343889;202202;202209;MG;314330;02;25;04;G;05;06;02
286;343889;202202;202209;MG;312980;01;01;04;G;05;06;01
287;343889;202202;202209;ES;320530;01;09;04;G;01;06;01
288;343889;202202;202209;MG;313130;01;17;04;G;02;06;01
289;343889;202202;202209;MG;311860;01;17;04;G;05;06;01
290;343889;202202;202209;MG;312980;01;24;04;G;01;06;01
291;343889;202202;202209;MG;310620;01;24;04;G;05;06;01
292;343889;202202;202209;MG;314810;01;21;04;G;01;06;01
293;343889;202202;202209;SP;354850;01;24;04;G;01;03;01
294;343889;202202;202209;MG;310620;01;09;04;G;02;04;01
295;343889;202202;202209;MG;310620;01;17;04;G;02;06;01
296;343889;202202;202209;MG;310620;01;17;04;G;02;06;01
297;343889;202202;202209;MG;310620;01;21;04;G;02;06;01
298;343889;202202;202209;MG;310620;02;25;04;G;05;06;02
299;343889;202202;202209;MG;317010;01;17;04;G;05;06;01
300;343889;202202;202209;MG;310620;02;09;04;G;01;06;02
301;343889;202202;202209;MG;310620;01;17;04;G;02;03;01
302;343889;202202;202209;MG;313760;02;25;04;G;05;06;02
303;343889;202202;202209;MG;310620;01;24;04;G;05;06;01
304;343889;202202;202209;MG;310620;01;09;04;G;05;04;01
305;343889;202202;202209;MG;310620;01;24;04;G;05;06;01
306;343889;202202;202209;MG;310620;01;01;04;G;05;06;01
307;343889;202202;202209;MG;310620;01;24;04;G;02;04;01
308;343889;202202;202209;MG;314110;03;13;04;G;01;06;02
309;343889;202202;202209;MG;312410;01;09;04;G;01;06;01
310;343889;202202;202209;MG;312230;02;06;04;G;01;06;02
311;343889;202202;202209;MG;310620;01;17;04;G;01;06;01
312;343889;202202;202209;MG;312980;02;09;04;G;01;06;02
313;343889;202202;202209;MG;313900;01;09;04;G;01;04;01
314;343889;202202;202209;MG;310620;02;25;04;G;05;06;02
315;343889;202202;202209;MG;310620;01;24;04;G;01;06;01
316;343889;202202;202209;MG;310620;01;17;04;G;01;06;01
317;343889;202202;202209;MG;316720;01;21;04;G;02;03;01
318;343889;202202;202209;GO;521250;01;24;04;G;02;06;01
319;343889;202202;202209;MG;311860;01;09;04;G;02;06;01
320;343889;202202;202209;MG;311860;01;17;04;G;02;06;01
321;343889;202202;202209;MG;315780;01;17;04;G;05;06;01
322;343889;202202;202209;MG;310620;01;09;04;G;01;06;01
323;343889;202202;202209;MG;310620;01;09;04;G;05;06;01
324;343889;202202;202209;MG;311860;01;09;04;G;01;03;01
325;343889;202202;202209;MG;310670;01;09;04;G;05;06;01
326;343889;202202;202209;MG;310620;03;13;04;G;05;04;02
327;343889;202202;202209;MG;310620;01;17;04;G;05;04;01
328;343889;202202;202209;MG;310620;01;21;04;G;05;06;01
329;343889;202202;202209;MG;315460;01;09;04;G;01;06;01
330;343889;202202;202209;MG;316720;03;13;04;G;01;04;02
331;343889;202202;202209;MG;310900;02;25;04;G;01;06;02
332;343889;202202;202209;MG;310620;01;09;04;G;01;03;01
333;343889;202202;202209;MG;310620;01;21;04;G;01;06;01
334;343889;202202;202209;MG;310620;02;06;04;G;05;06;02
335;343889;202202;202209;MG;310620;01;17;04;G;02;01;01
336;343889;202202;202209;SP;355030;01;09;04;G;01;06;01
337;343889;202202;202209;MG;310620;02;25;04;G;01;06;02
338;343889;202202;202209;MG;310670;01;07;04;G;05;03;01
339;343889;202202;202209;MG;317020;01;09;04;G;02;06;01
340;343889;202202;202209;MG;310620;01;09;04;G;05;06;01
341;343889;202202;202209;MG;310620;01;09;04;G;01;01;01
342;343889;202202;202209;MG;310670;01;24;04;G;01;04;01
343;343889;202202;202209;MG;310620;01;21;04;G;01;04;01
344;343889;202202;202209;MG;310620;01;17;04;G;05;06;01
345;343889;202202;202209;MG;310020;01;09;04;G;02;06;01
346;343889;202202;202209;MG;310670;01;17;04;G;05;06;01
347;343889;202202;202209;GO;520870;01;24;04;G;01;06;01
348;343889;202202;202209;MG;314800;01;21;04;G;01;06;01
349;343889;202202;202209;MG;313130;01;24;04;G;02;06;01
350;343889;202202;202209;MG;310620;01;09;04;G;02;06;01
351;343889;202202;202209;MG;310100;01;09;04;G;02;06;01
352;343889;202202;202209;MG;310670;03;13;04;G;05;06;02
353;343889;202202;202209;MG;313670;01;22;04;G;01;04;01
354;343889;202202;202209;RJ;330015;02;09;04;G;05;06;02
355;343889;202202;202209;MG;310620;01;17;04;G;02;06;01
356;343889;202202;202209;MG;310620;02;25;04;G;02;06;02
357;343889;202202;202209;GO;520870;02;16;04;G;01;06;02
358;343889;202202;202209;MG;317010;01;22;04;G;01;03;01
359;343889;202202;202209;MG;310620;01;01;04;G;02;06;01
360;343889;202202;202209;MG;310620;01;21;04;G;01;04;01
361;343889;202202;202209;MG;310620;01;09;04;G;02;06;01
362;343889;202202;202209;MG;312770;01;22;04;G;02;06;01
363;343889;202202;202209;MG;310620;02;09;04;G;01;04;02
364;343889;202202;202209;MG;310620;01;09;04;G;01;04;01
365;343889;202202;202209;MG;311830;01;17;04;G;01;01;01
366;343889;202202;202209;PI;221100;01;21;04;G;01;06;01
367;343889;202202;202209;MG;312980;01;17;04;G;01;06;01
368;343889;202202;202209;MG;316970;01;24;04;G;05;06;01
369;343889;202202;202209;MG;315460;01;17;04;G;01;06;01
370;343889;202202;202209;MG;310620;01;22;04;G;05;06;01
371;343889;202202;202209;MG;310620;01;22;04;G;05;06;01
372;343889;202202;202209;MG;310620;01;24;04;G;05;06;01
373;343889;202202;202209;MG;310620;01;17;04;G;05;03;01
374;343889;202202;202209;MG;310620;01;24;04;G;02;01;01
375;343889;202202;202209;MG;310620;01;17;04;G;01;06;01
376;343889;202202;202209;MG;310620;01;07;04;G;05;04;01
377;343889;202202;202209;MG;312980;01;01;04;G;01;06;01
378;343889;202202;202209;BA;291360;01;24;04;G;05;06;01
379;343889;202202;202209;MG;310900;01;24;04;G;05;03;01
380;343889;202202;202209;MG;311940;01;09;04;G;01;06;01
381;343889;202202;202209;MG;310670;01;09;04;G;01;04;01
382;343889;202202;202209;MG;310620;02;16;04;G;01;06;02
383;343889;202202;202209;MG;310620;02;11;04;G;05;06;02
384;343889;202202;202209;MG;310620;02;09;04;G;05;03;02
385;343889;202202;202209;MG;310620;03;18;04;G;05;06;02
386;343889;202202;202209;MG;317020;01;01;04;G;02;06;01
387;343889;202202;202209;MG;314800;01;22;04;G;02;06;01
388;343889;202202;202209;MG;314390;01;01;04;G;01;03;01
389;343889;202202;202209;MG;310670;02;25;04;G;05;06;02
390;343889;202202;202209;MG;310620;03;13;04;G;05;06;02
391;343889;202202;202209;MG;311000;01;24;04;G;02;06;01
392;343889;202202;202209;MG;314015;02;25;04;G;05;06;02
393;343889;202202;202209;MG;310620;01;01;04;G;01;06;01
394;343889;202203;202209;MG;311860;01;24;04;G;01;06;01
395;343889;202203;202209;MG;310670;01;21;04;G;02;06;01
396;343889;202203;202209;MG;310620;02;11;04;G;05;06;02
397;343889;202203;202209;MG;310620;01;17;04;G;01;06;01
398;343889;202203;202209;MG;314330;01;17;04;G;01;06;01
399;343889;202203;202209;MG;310620;02;25;04;G;01;06;02
400;343889;202203;202209;MG;310620;02;11;04;G;01;06;02
401;343889;202203;202209;MG;310620;01;17;04;G;05;06;01
402;343889;202203;202209;MG;310620;01;09;04;G;05;06;01
403;343889;202203;202209;MG;310620;03;13;04;G;02;04;02
404;343889;202203;202209;SP;355220;01;24;04;G;01;06;01
405;343889;202203;202209;MG;310620;01;21;04;G;05;06;01
406;343889;202203;202209;MG;311860;01;01;04;G;05;06;01
407;343889;202203;202209;MG;310620;01;17;04;G;05;06;01
408;343889;202203;202209;MG;310620;01;09;04;G;01;04;01
409;343889;202203;202209;MG;310620;01;09;04;G;10;03;01
410;343889;202203;202209;MG;310620;01;24;04;G;02;06;01
411;343889;202203;202209;MG;310620;01;09;04;G;05;06;01
412;343889;202203;202209;MG;310620;01;09;04;G;01;06;01
413;343889;202203;202209;MG;310620;02;25;04;G;05;06;02
414;343889;202203;202209;PR;411370;02;16;04;G;01;08;02
415;343889;202203;202209;MG;310620;01;09;04;G;02;06;01
416;343889;202203;202209;MG;310620;01;21;04;G;01;06;01
417;343889;202203;202209;MG;310620;01;17;04;G;05;06;01
418;343889;202203;202209;MG;310620;01;01;04;G;02;06;01
419;343889;202203;202209;MG;313130;01;24;04;G;02;06;01
420;343889;202203;202209;MG;314390;01;09;04;G;01;06;01
421;343889;202203;202209;MG;310620;01;24;04;G;01;06;01
422;343889;202203;202209;SC;421190;01;09;04;G;01;06;01
423;343889;202203;202209;MG;310620;01;09;04;G;05;06;01
424;343889;202203;202209;MG;310620;01;17;04;G;02;06;01
425;343889;202203;202209;MG;317020;01;22;04;G;02;06;01
426;343889;202203;202209;MG;310670;01;17;04;G;01;06;01
427;343889;202203;202209;MG;314700;01;24;04;G;01;04;01
428;343889;202203;202209;MG;310670;02;25;04;G;01;06;02
429;343889;202203;202209;SC;420540;01;24;04;G;01;06;01
430;343889;202203;202209;MG;310620;01;07;04;G;05;06;01
431;343889;202203;202209;MG;310620;03;13;04;G;01;08;02
432;343889;202203;202209;MG;311860;01;17;04;G;01;06;01
433;343889;202203;202209;MG;310620;02;16;04;G;05;06;02
434;343889;202203;202209;MG;310620;01;21;04;G;01;06;01
435;343889;202203;202209;MG;312090;01;24;04;G;02;06;01
436;343889;202203;202209;RJ;330490;01;17;04;G;01;06;01
437;343889;202203;202209;SC;420540;01;24;04;G;01;06;01
438;343889;202203;202209;MG;314800;01;09;04;G;01;06;01
439;343889;202203;202209;MG;317020;01;24;04;G;02;06;01
440;343889;202203;202209;MG;310670;01;17;04;G;05;06;01
441;343889;202203;202209;MG;311000;02;25;04;G;05;06;02
442;343889;202203;202209;MG;310620;01;17;04;G;01;06;01
443;343889;202203;202209;MG;311860;01;21;04;G;05;06;01
444;343889;202203;202209;MG;310620;01;21;04;G;01;03;01
445;343889;202203;202209;MG;310620;02;09;04;G;01;06;02
446;343889;202203;202209;MG;311860;01;09;04;G;01;06;01
447;343889;202203;202209;MT;510340;01;24;04;G;01;06;01
448;343889;202203;202209;MG;311860;01;17;04;G;01;06;01
449;343889;202203;202209;PE;261160;01;09;04;G;01;06;01
